CustomerID,Recency,Frequency,Monetary,Cluster
CUST101660,33,30,8818.85,1
CUST101661,19,7,1832.31,3
CUST101662,181,9,1352.21,4
CUST101663,175,7,1802.26,2
CUST101664,66,15,1568.49,3
CUST101665,324,3,1000.57,0
CUST101666,335,4,1244.3,0
CUST101667,235,1,355.73,0
CUST101668,50,13,4422.98,3
CUST101669,29,18,5559.53,1
CUST101670,267,5,914.31,0
CUST101671,36,12,1776.75,3
CUST101672,75,7,2922.83,2
CUST101673,185,7,1625.98,2
CUST101674,8,21,6256.71,1
CUST101675,160,11,4560.48,2
CUST101676,292,4,293.7,0
CUST101677,129,13,1215.64,4
CUST101678,105,5,1561.93,4
CUST101679,300,4,1039.98,0
CUST101680,74,6,3588.06,2
CUST101681,100,4,917.58,4
CUST101682,182,1,770.13,0
CUST101683,170,5,637.31,0
CUST101684,43,11,2326.99,3
CUST101685,32,21,10401.79,1
CUST101686,23,15,2752.16,3
CUST101687,89,8,1977.7,2
CUST101688,28,13,5130.38,3
CUST101689,29,5,3553.64,3
CUST101690,59,11,5325.8,3
CUST101691,102,10,2125.44,2
CUST101692,249,4,2778.54,2
CUST101693,14,16,1158.66,3
CUST101694,223,7,4798.83,2
CUST101695,127,11,1481.13,4
CUST101696,57,7,3870.69,3
CUST101697,21,17,1679.58,3
CUST101698,214,15,2360.69,2
CUST101699,222,2,438.11,0
CUST101700,125,5,3013.32,2
CUST101701,319,2,1345.77,0
CUST101702,278,3,373.43,0
CUST101703,57,7,4383.62,3
CUST101704,159,6,1788.34,2
CUST101705,70,4,1208.41,4
CUST101706,362,1,1142.71,0
CUST101707,24,28,6007.17,1
CUST101708,56,8,1836.56,4
CUST101709,204,3,445.62,0
CUST101710,10,10,4196.45,1
CUST101711,199,6,2552.12,2
CUST101712,59,11,1720.69,3
CUST101713,342,3,578.44,0
CUST101714,283,4,2400.98,2
CUST101715,59,12,3185.31,3
CUST101716,227,15,4726.19,2
CUST101717,29,9,1693.08,3
CUST101718,34,6,1329.32,4
CUST101719,180,9,1133.81,4
CUST101720,240,2,507.62,0
CUST101721,5,28,9191.99,1
CUST101722,46,12,2796.35,3
CUST101723,208,11,1550.1,2
CUST101724,47,8,885.16,4
CUST101725,64,7,1568.51,4
CUST101726,7,16,4910.09,1
CUST101727,63,12,2483.14,3
CUST101728,251,1,1718.18,0
CUST101729,29,20,7045.01,1
CUST101730,68,14,3841.06,3
CUST101731,323,6,613.34,0
CUST101732,29,23,5198.68,1
CUST101733,165,8,1352.15,4
CUST101734,32,14,3307.39,3
CUST101735,308,4,366.07,0
CUST101736,138,7,1542.75,2
CUST101737,208,5,1791.39,2
CUST101738,22,12,1415.75,3
CUST101739,33,10,731.68,4
CUST101740,210,9,1609.07,2
CUST101741,16,11,3402.07,3
CUST101742,66,14,4376.62,3
CUST101743,26,26,7845.82,1
CUST101744,246,4,342.83,0
CUST101745,137,6,787.72,4
CUST101746,228,12,2670.49,2
CUST101747,116,7,2125.44,2
CUST101748,110,10,1308.58,4
CUST101749,119,6,3328.68,2
CUST101750,37,6,2116.24,3
CUST101751,200,8,1922.48,2
CUST101752,32,13,6105.57,3
CUST101753,234,2,673.1,0
CUST101754,238,6,1587.1,2
CUST101755,32,9,7819.07,3
CUST101756,49,8,2991.55,3
CUST101757,26,22,4987.09,1
CUST101758,340,5,1537.28,2
CUST101759,186,1,1695.77,0
CUST101760,217,3,635.4,0
CUST101761,27,8,3170.22,3
CUST101762,18,18,3267.02,1
CUST101763,35,16,5459.66,1
CUST101764,26,26,5835.44,1
CUST101765,16,16,4279.72,1
CUST101766,15,28,6272.36,1
CUST101767,309,3,467.9,0
CUST101768,10,21,9500.67,1
CUST101769,32,27,4299.88,1
CUST101770,300,3,2069.61,0
CUST101771,46,10,855.68,4
CUST101772,158,7,1963.2,2
CUST101773,114,5,2078.09,2
CUST101774,351,3,1661.56,0
CUST101775,169,6,2576.54,2
CUST101776,112,13,2741.22,2
CUST101777,159,5,3454.75,2
CUST101778,25,9,3558.59,3
CUST101779,41,10,3215.06,3
CUST101780,87,18,1368.37,4
CUST101781,17,17,3384.55,1
CUST101782,97,10,2655.37,2
CUST101783,62,14,2103.42,3
CUST101784,27,23,7622.3,1
CUST101785,36,9,2215.35,3
CUST101786,352,4,56.04,0
CUST101787,26,17,2684.24,3
CUST101788,223,9,850.73,4
CUST101789,351,1,976.77,0
CUST101790,34,21,5444.51,1
CUST101791,106,9,3417.47,2
CUST101792,66,15,2566.25,3
CUST101793,14,11,2291.57,3
CUST101794,207,8,1893.25,2
CUST101795,240,6,1234.65,2
CUST101796,43,12,1712.98,3
CUST101797,27,4,679.38,4
CUST101798,67,16,2933.88,3
CUST101799,71,10,2208.07,3
CUST101800,101,9,1957.91,2
CUST101801,21,9,2986.85,3
CUST101802,125,6,1481.41,4
CUST101803,27,26,8566.57,1
CUST101804,114,2,2243.02,2
CUST101805,133,10,507.01,4
CUST101806,175,5,2643.54,2
CUST101807,3,18,7747.6,1
CUST101808,25,9,1091.41,4
CUST101809,66,6,2286.09,2
CUST101810,24,22,14601.85,1
CUST101811,22,12,872.64,4
CUST101812,56,4,894.13,4
CUST101813,96,6,7679.29,2
CUST101814,68,12,2027.33,3
CUST101815,255,2,620.4,0
CUST101816,34,5,3421.42,3
CUST101817,186,14,3019.76,2
CUST101818,81,4,898.59,4
CUST101819,81,7,1868.02,2
CUST101820,58,7,3224.55,3
CUST101821,309,4,1528.79,0
CUST101822,57,7,3794.02,3
CUST101823,26,5,1278.08,4
CUST101824,103,8,2994.84,2
CUST101825,203,13,2823.16,2
CUST101826,10,25,8151.4,1
CUST101827,26,6,2496.19,3
CUST101828,114,8,1350.77,4
CUST101829,363,1,759.71,0
CUST101830,37,16,3151.44,3
CUST101831,34,7,1761.09,3
CUST101832,186,3,1681.33,0
CUST101833,61,4,1649.98,4
CUST101834,71,20,3808.43,3
CUST101835,48,11,1958.14,3
CUST101836,19,18,7964.88,1
CUST101837,16,28,3801.41,1
CUST101838,59,9,1947.39,3
CUST101839,134,8,1672.58,2
CUST101840,200,12,475.4,4
CUST101841,19,16,8134.47,1
CUST101842,54,7,1950.49,4
CUST101843,4,25,6334.59,1
CUST101844,227,3,1424.43,0
CUST101845,19,12,2236.25,3
CUST101846,94,7,2361.33,2
CUST101847,37,11,1940.0,3
CUST101848,97,6,1092.6,4
CUST101849,95,10,6081.09,2
CUST101850,236,7,1339.2,2
CUST101851,74,11,2668.06,3
CUST101852,222,2,2040.56,0
CUST101853,36,5,2786.65,3
CUST101854,117,14,5715.74,3
CUST101855,238,5,774.49,0
CUST101856,283,8,1071.52,4
CUST101857,69,17,5366.0,3
CUST101858,23,18,7981.0,1
CUST101859,73,12,1734.54,3
CUST101860,16,14,3568.21,3
CUST101861,20,8,1602.57,3
CUST101862,335,1,906.31,0
CUST101863,357,3,613.03,0
CUST101864,28,5,2950.93,3
CUST101865,219,5,2540.89,2
CUST101866,357,3,917.89,0
CUST101867,308,4,1702.92,0
CUST101868,64,16,3687.5,3
CUST101869,23,5,1230.82,4
CUST101870,187,3,369.51,0
CUST101871,16,12,1812.57,3
CUST101872,91,6,1518.63,4
CUST101873,192,4,455.22,0
CUST101874,357,4,122.55,0
CUST101875,185,3,1452.87,0
CUST101876,198,12,3403.25,2
CUST101877,67,10,2042.69,3
CUST101878,73,13,998.99,4
CUST101879,56,13,1933.3,3
CUST101880,55,9,2618.78,3
CUST101881,80,9,1437.34,4
CUST101882,175,11,1286.6,4
CUST101883,74,8,4676.61,2
CUST101884,90,7,1684.84,4
CUST101885,74,17,3457.66,3
CUST101886,72,11,1495.05,4
CUST101887,18,17,6129.54,1
CUST101888,26,7,6553.45,3
CUST101889,326,3,278.57,0
CUST101890,90,7,3125.36,2
CUST101891,69,17,920.55,4
CUST101892,191,10,2868.11,2
CUST101893,24,7,1305.44,4
CUST101894,17,24,5053.41,1
CUST101895,43,12,2116.08,3
CUST101896,20,13,2050.77,3
CUST101897,173,6,1206.08,4
CUST101898,72,13,3509.22,3
CUST101899,21,23,4834.5,1
CUST101900,2,23,5931.77,1
CUST101901,87,6,1177.85,4
CUST101902,16,20,5424.38,1
CUST101903,317,4,767.36,0
CUST101904,18,29,4464.02,1
CUST101905,77,6,2947.46,2
CUST101906,32,11,1643.92,3
CUST101907,40,4,1726.96,4
CUST101908,15,28,5330.43,1
CUST101909,139,7,1764.18,2
CUST101910,188,3,880.28,0
CUST101911,24,17,3103.88,3
CUST101912,72,13,3985.08,3
CUST101913,310,2,1533.55,0
CUST101914,98,10,1586.9,4
CUST101915,6,25,7555.32,1
CUST101916,49,18,2768.69,3
CUST101917,219,4,2520.19,2
CUST101918,120,7,2386.17,2
CUST101919,54,8,1711.11,4
CUST101920,195,1,742.83,0
CUST101921,99,7,3159.51,2
CUST101922,71,11,6454.64,3
CUST101923,117,7,1266.36,4
CUST101924,28,16,2573.81,3
CUST101925,65,13,2969.74,3
CUST101926,21,17,4908.33,1
CUST101927,46,14,2280.36,3
CUST101928,156,5,1201.22,4
CUST101929,23,20,4205.93,1
CUST101930,116,6,1669.25,2
CUST101931,168,7,2797.96,2
CUST101932,22,3,2176.28,4
CUST101933,231,7,1096.97,4
CUST101934,137,8,1490.83,4
CUST101935,199,10,1473.27,2
CUST101936,28,25,7662.67,1
CUST101937,80,8,3125.6,2
CUST101938,116,6,3464.0,2
CUST101939,57,16,5633.6,3
CUST101940,11,22,11768.95,1
CUST101941,20,17,2557.06,3
CUST101942,39,7,1317.34,4
CUST101943,38,8,708.81,4
CUST101944,30,10,2701.49,3
CUST101945,207,3,1991.51,2
CUST101946,360,3,437.84,0
CUST101947,51,14,4125.24,3
CUST101948,257,1,659.69,0
CUST101949,11,24,6164.49,1
CUST101950,328,3,1993.4,0
CUST101951,308,6,1118.63,0
CUST101952,34,20,6024.42,1
CUST101953,105,6,3301.04,2
CUST101954,277,4,817.53,0
CUST101955,359,5,976.31,0
CUST101956,291,1,1663.3,0
CUST101957,30,9,2074.27,3
CUST101958,32,28,6255.66,1
CUST101959,339,3,744.0,0
CUST101960,102,8,1226.85,4
CUST101961,99,6,1346.58,4
CUST101962,53,9,1865.66,3
CUST101963,101,6,1140.88,4
CUST101964,20,23,5029.57,1
CUST101965,220,7,2426.57,2
CUST101966,28,23,9149.61,1
CUST101967,114,6,441.45,4
CUST101968,308,3,1021.52,0
CUST101969,94,7,2353.96,2
CUST101970,48,5,1100.53,4
CUST101971,55,12,4409.94,3
CUST101972,274,4,310.29,0
CUST101973,187,10,3231.66,2
CUST101974,26,11,2840.59,3
CUST101975,53,8,2611.46,3
CUST101976,14,12,2606.0,3
CUST101977,109,4,1255.59,4
CUST101978,220,6,2883.57,2
CUST101979,130,5,4174.72,2
CUST101980,64,12,2486.83,3
CUST101981,210,4,675.83,0
CUST101982,15,11,3230.92,3
CUST101983,295,4,1212.09,0
CUST101984,42,10,2253.08,3
CUST101985,75,7,2303.64,2
CUST101986,336,1,252.44,0
CUST101987,65,11,3156.45,3
CUST101988,162,6,1672.23,2
CUST101989,290,5,2657.61,2
CUST101990,30,23,6282.91,1
CUST101991,14,21,4430.07,1
CUST101992,122,4,1136.15,4
CUST101993,25,10,3396.1,3
CUST101994,20,27,6397.77,1
CUST101995,62,8,1397.54,4
CUST101996,117,8,4342.79,2
CUST101997,16,15,5498.7,1
CUST101998,57,12,4787.64,3
CUST101999,251,6,470.2,0
CUST102000,71,5,2213.65,2
CUST102001,336,2,1133.86,0
CUST102002,31,10,2233.36,3
CUST102003,180,1,809.39,0
CUST102004,211,8,1757.59,2
CUST102005,5,26,5035.21,1
CUST102006,299,4,1026.86,0
CUST102007,113,6,1991.1,2
CUST102008,19,25,9453.67,1
CUST102009,4,24,8859.59,1
CUST102010,99,6,2655.42,2
CUST102011,16,24,4714.87,1
CUST102012,29,17,4606.16,1
CUST102013,24,18,4859.41,1
CUST102014,32,10,3635.16,3
CUST102015,114,4,685.21,0
CUST102016,74,5,988.88,4
CUST102017,50,15,2150.98,3
CUST102018,22,20,6298.0,1
CUST102019,119,8,1727.2,2
CUST102020,51,9,2689.75,3
CUST102021,197,5,4259.28,2
CUST102022,13,19,4368.51,1
CUST102023,6,21,3287.43,1
CUST102024,15,9,3812.57,3
CUST102025,95,7,1423.04,4
CUST102026,54,11,3040.54,3
CUST102027,202,12,1975.69,2
CUST102028,52,18,1786.66,3
CUST102029,26,9,1355.38,3
CUST102030,55,7,1815.42,4
CUST102031,15,20,3025.86,1
CUST102032,47,7,3452.57,3
CUST102033,25,16,1459.07,3
CUST102034,72,12,3581.46,3
CUST102035,19,18,6529.88,1
CUST102036,111,8,2891.43,2
CUST102037,337,1,912.65,0
CUST102038,12,23,2903.35,1
CUST102039,67,7,3338.14,2
CUST102040,232,9,2004.13,2
CUST102041,26,18,1364.32,3
CUST102042,126,10,987.84,4
CUST102043,239,9,1635.12,2
CUST102044,217,2,854.34,0
CUST102045,363,2,386.83,0
CUST102046,7,21,6457.23,1
CUST102047,78,8,1893.48,4
CUST102048,67,10,1538.12,4
CUST102049,20,16,11750.41,1
CUST102050,22,17,1699.34,3
CUST102051,271,1,693.27,0
CUST102052,12,27,2077.54,1
CUST102053,100,12,1786.36,4
CUST102054,194,1,700.52,0
CUST102055,74,11,3970.09,3
CUST102056,99,10,2447.85,2
CUST102057,320,3,1695.13,0
CUST102058,79,6,2401.8,2
CUST102059,17,22,3443.41,1
CUST102060,13,26,3738.06,1
CUST102061,248,5,1716.01,2
CUST102062,68,13,3601.21,3
CUST102063,55,6,3226.94,2
CUST102064,8,20,7156.23,1
CUST102065,102,8,2995.65,2
CUST102066,211,4,486.5,0
CUST102067,43,7,5173.99,3
CUST102068,270,4,2448.36,2
CUST102069,51,19,1769.76,3
CUST102070,33,5,1070.7,4
CUST102071,316,2,1205.34,0
CUST102072,110,7,1811.87,2
CUST102073,12,10,2272.51,3
CUST102074,336,2,482.28,0
CUST102075,24,9,3129.96,3
CUST102076,39,6,811.0,4
CUST102077,351,2,505.66,0
CUST102078,32,17,3474.2,3
CUST102079,49,11,3184.89,3
CUST102080,7,24,3103.79,1
CUST102081,52,11,5069.21,3
CUST102082,72,18,5705.43,3
CUST102083,168,6,736.03,4
CUST102084,45,9,2097.99,3
CUST102085,125,12,3362.85,2
CUST102086,33,7,1633.87,4
CUST102087,51,17,6794.01,1
CUST102088,33,14,8781.21,1
CUST102089,126,6,1686.12,2
CUST102090,112,7,2994.58,2
CUST102091,29,13,3474.38,3
CUST102092,199,2,1168.12,0
CUST102093,47,10,2256.08,3
CUST102094,40,18,2131.03,3
CUST102095,248,3,858.34,0
CUST102096,23,14,3660.01,3
CUST102097,26,20,1948.24,3
CUST102098,93,6,1349.88,4
CUST102099,7,23,4648.3,1
CUST102100,44,13,1371.93,3
CUST102101,91,9,2602.09,2
CUST102102,34,27,9303.96,1
CUST102103,105,13,2482.25,2
CUST102104,238,3,2687.27,2
CUST102105,99,9,2038.01,2
CUST102106,221,12,1001.05,4
CUST102107,194,4,1508.86,2
CUST102108,243,2,524.92,0
CUST102109,61,10,929.09,4
CUST102110,58,16,1117.39,4
CUST102111,45,9,1014.17,4
CUST102112,60,6,2291.74,2
CUST102113,57,12,2574.71,3
CUST102114,83,7,990.97,4
CUST102115,15,21,4998.24,1
CUST102116,254,2,2438.57,0
CUST102117,40,17,8427.41,1
CUST102118,3,27,5887.93,1
CUST102119,29,27,7556.84,1
CUST102120,19,12,2049.86,3
CUST102121,64,16,1681.01,3
CUST102122,28,23,3404.47,1
CUST102123,59,10,3587.92,3
CUST102124,21,12,4138.65,3
CUST102125,61,16,3590.39,3
CUST102126,24,7,2780.95,3
CUST102127,20,13,7777.41,1
CUST102128,18,10,6485.19,1
CUST102129,19,15,5072.05,1
CUST102130,8,22,11798.66,1
CUST102131,17,14,2253.35,3
CUST102132,121,5,4248.09,2
CUST102133,261,4,1553.45,0
CUST102134,350,2,222.31,0
CUST102135,39,5,3339.93,3
CUST102136,65,5,1865.38,4
CUST102137,18,11,5183.42,3
CUST102138,213,6,664.75,0
CUST102139,175,9,1932.93,2
CUST102140,356,3,2016.75,0
CUST102141,311,5,196.05,0
CUST102142,107,10,2244.89,2
CUST102143,223,8,1918.75,2
CUST102144,163,11,1837.49,2
CUST102145,16,12,3002.23,3
CUST102146,204,2,143.06,0
CUST102147,32,21,6518.45,1
CUST102148,334,2,2398.28,0
CUST102149,115,8,3900.01,2
CUST102150,29,22,3018.88,3
CUST102151,100,11,2265.45,2
CUST102152,24,23,3844.26,1
CUST102153,120,10,2293.11,2
CUST102154,215,8,1886.42,2
CUST102155,58,5,2923.3,2
CUST102156,306,2,534.45,0
CUST102157,10,24,3225.58,1
CUST102158,50,13,2646.76,3
CUST102159,42,8,1433.13,4
CUST102160,1,18,5042.81,1
CUST102161,40,5,5311.55,3
CUST102162,61,12,1109.63,4
CUST102163,13,15,3475.88,1
CUST102164,57,11,2277.38,3
CUST102165,276,3,1252.4,0
CUST102166,71,12,3377.97,3
CUST102167,181,2,189.32,0
CUST102168,80,5,718.92,4
CUST102169,37,9,3416.23,3
CUST102170,65,6,2007.08,2
CUST102171,37,3,1768.78,4
CUST102172,24,17,2116.55,3
CUST102173,97,8,1933.87,2
CUST102174,22,25,4328.26,1
CUST102175,65,12,2263.86,3
CUST102176,60,9,2555.65,3
CUST102177,81,7,2575.16,2
CUST102178,241,2,582.34,0
CUST102179,43,15,2804.14,3
CUST102180,220,2,274.91,0
CUST102181,202,6,3197.25,2
CUST102182,208,3,1786.05,0
CUST102183,241,2,1262.81,0
CUST102184,8,20,3139.91,1
CUST102185,32,6,2546.11,3
CUST102186,37,12,1770.31,3
CUST102187,190,5,1448.98,2
CUST102188,66,6,2793.84,2
CUST102189,21,16,3136.55,3
CUST102190,230,3,519.78,0
CUST102191,10,27,3240.2,1
CUST102192,115,10,1168.66,4
CUST102193,161,7,1193.77,4
CUST102194,20,20,7567.73,1
CUST102195,59,11,631.57,4
CUST102196,92,7,3755.74,2
CUST102197,6,25,7693.54,1
CUST102198,108,11,2283.76,2
CUST102199,51,14,5408.69,3
CUST102200,197,10,4574.48,2
CUST102201,5,21,13002.41,1
CUST102202,225,2,1132.08,0
CUST102203,224,5,599.12,0
CUST102204,60,12,3025.17,3
CUST102205,71,5,3634.03,2
CUST102206,49,6,1801.85,4
CUST102207,108,5,1861.16,2
CUST102208,31,8,894.72,4
CUST102209,21,15,6896.35,1
CUST102210,2,16,10916.53,1
CUST102211,350,2,137.26,0
CUST102212,85,8,2889.01,2
CUST102213,345,1,818.78,0
CUST102214,79,9,2097.8,2
CUST102215,259,2,1504.66,0
CUST102216,6,26,7120.44,1
CUST102217,19,26,8538.07,1
CUST102218,319,2,1901.03,0
CUST102219,321,2,860.07,0
CUST102220,21,11,5216.21,3
CUST102221,31,18,2172.21,3
CUST102222,28,7,874.08,4
CUST102223,99,5,3637.69,2
CUST102224,33,17,4358.06,3
CUST102225,284,3,642.06,0
CUST102226,28,14,6575.4,1
CUST102227,202,5,3182.02,2
CUST102228,27,23,7466.4,1
CUST102229,26,25,4881.15,1
CUST102230,110,6,1645.24,2
CUST102231,41,12,3380.91,3
CUST102232,146,13,1671.41,2
CUST102233,11,20,7424.92,1
CUST102234,302,4,946.12,0
CUST102235,190,11,745.43,4
CUST102236,230,3,575.57,0
CUST102237,21,28,10050.6,1
CUST102238,71,12,4761.25,3
CUST102239,41,15,2094.17,3
CUST102240,106,8,1537.33,4
CUST102241,62,15,3316.64,3
CUST102242,28,22,7314.27,1
CUST102243,35,14,1833.33,3
CUST102244,52,14,2157.04,3
CUST102245,33,8,807.44,4
CUST102246,32,13,3948.72,3
CUST102247,41,16,3380.14,3
CUST102248,231,9,2151.08,2
CUST102249,47,20,6693.1,1
CUST102250,20,14,1524.19,3
CUST102251,88,5,1464.51,4
CUST102252,134,9,4183.37,2
CUST102253,74,17,5212.7,3
CUST102254,81,7,1448.89,4
CUST102255,243,2,394.65,0
CUST102256,104,7,2055.48,2
CUST102257,289,2,729.99,0
CUST102258,108,5,1382.9,4
CUST102259,26,24,6123.0,1
CUST102260,70,9,1726.75,4
CUST102261,176,12,3081.37,2
CUST102262,292,1,2231.1,0
CUST102263,71,4,1536.1,4
CUST102264,15,26,7493.89,1
CUST102265,91,6,575.06,4
CUST102266,21,25,7417.68,1
CUST102267,164,6,2023.44,2
CUST102268,46,10,1164.74,4
CUST102269,133,6,3024.68,2
CUST102270,299,1,897.37,0
CUST102271,174,7,3154.33,2
CUST102272,25,6,1643.6,4
CUST102273,126,9,2116.58,2
CUST102274,319,4,888.1,0
CUST102275,230,4,115.97,0
CUST102276,12,29,5419.25,1
CUST102277,84,6,1927.73,2
CUST102278,49,13,2284.32,3
CUST102279,201,3,2275.36,2
CUST102280,173,9,2465.97,2
CUST102281,115,13,1404.41,4
CUST102282,72,14,1669.19,3
CUST102283,43,13,3185.02,3
CUST102284,198,7,1710.91,2
CUST102285,12,11,4326.46,1
CUST102286,18,25,7209.69,1
CUST102287,210,2,1583.76,0
CUST102288,214,12,2731.56,2
CUST102289,52,11,3141.14,3
CUST102290,62,16,3076.07,3
CUST102291,211,3,1177.92,0
CUST102292,103,7,794.11,4
CUST102293,103,8,2963.21,2
CUST102294,54,11,4707.01,3
CUST102295,13,14,2967.04,3
CUST102296,21,18,4764.4,1
CUST102297,195,12,4576.4,2
CUST102298,1,23,6723.75,1
CUST102299,16,27,5275.54,1
CUST102300,196,12,2731.47,2
CUST102301,334,3,1394.07,0
CUST102302,208,10,1739.99,2
CUST102303,89,5,4784.14,2
CUST102304,30,9,1477.32,3
CUST102305,86,5,3171.21,2
CUST102306,25,17,2251.33,3
CUST102307,51,6,1781.05,4
CUST102308,24,6,1422.67,4
CUST102309,107,5,731.56,4
CUST102310,316,4,920.59,0
CUST102311,314,2,193.56,0
CUST102312,25,28,9568.62,1
CUST102313,28,14,4648.72,3
CUST102314,62,18,2639.58,3
CUST102315,22,19,6387.74,1
CUST102316,52,11,3702.27,3
CUST102317,41,7,2946.13,3
CUST102318,147,8,2101.24,2
CUST102319,32,4,375.51,4
CUST102320,295,1,2040.81,0
CUST102321,5,17,5275.26,1
CUST102322,30,22,9941.05,1
CUST102323,68,6,1154.71,4
CUST102324,25,24,6812.58,1
CUST102325,17,8,6032.38,3
CUST102326,351,1,589.3,0
CUST102327,59,8,3040.09,3
CUST102328,32,12,1526.85,3
CUST102329,104,4,999.31,4
CUST102330,63,5,1521.37,4
CUST102331,36,6,2158.28,3
CUST102332,21,13,1208.27,3
CUST102333,184,4,2388.74,2
CUST102334,29,20,5834.02,1
CUST102335,101,5,2255.26,2
CUST102336,94,6,3199.75,2
CUST102337,239,1,1086.61,0
CUST102338,53,9,4886.87,3
CUST102339,64,9,1560.82,4
CUST102340,23,24,7029.24,1
CUST102341,22,15,2128.08,3
CUST102342,26,20,7148.67,1
CUST102343,199,7,3956.57,2
CUST102344,41,9,3688.93,3
CUST102345,223,7,956.34,4
CUST102346,6,26,3826.83,1
CUST102347,291,2,185.03,0
CUST102348,269,4,336.63,0
CUST102349,33,21,4465.83,1
CUST102350,31,16,1598.72,3
CUST102351,17,27,6664.18,1
CUST102352,234,5,514.2,0
CUST102353,35,14,2471.43,3
CUST102354,68,6,2784.49,2
CUST102355,94,6,1910.08,2
CUST102356,114,9,3827.8,2
CUST102357,50,5,2308.84,2
CUST102358,47,9,1835.04,3
CUST102359,364,3,3946.85,2
CUST102360,18,20,3271.93,1
CUST102361,204,4,1202.68,0
CUST102362,3,22,7216.71,1
CUST102363,82,5,1336.33,4
CUST102364,306,3,2625.1,2
CUST102365,194,9,4685.96,2
CUST102366,114,6,1763.22,2
CUST102367,12,16,2936.08,1
CUST102368,80,7,1483.18,4
CUST102369,29,13,2903.48,3
CUST102370,33,9,1887.87,3
CUST102371,102,3,761.74,0
CUST102372,32,11,3216.69,3
CUST102373,47,10,2392.49,3
CUST102374,49,14,4704.21,3
CUST102375,39,9,3101.06,3
CUST102376,29,18,4764.92,1
CUST102377,260,2,696.64,0
CUST102378,100,7,2624.81,2
CUST102379,26,22,5993.13,1
CUST102380,164,9,803.62,4
CUST102381,270,1,1219.61,0
CUST102382,27,15,1708.42,3
CUST102383,24,18,3612.51,1
CUST102384,1,30,5637.45,1
CUST102385,15,24,9328.14,1
CUST102386,230,9,2100.29,2
CUST102387,314,5,459.94,0
CUST102388,34,24,7644.68,1
CUST102389,170,6,1762.58,2
CUST102390,28,19,5358.34,1
CUST102391,74,5,941.2,4
CUST102392,97,8,2705.8,2
CUST102393,41,10,4311.7,3
CUST102394,19,29,8032.89,1
CUST102395,57,6,1089.3,4
CUST102396,276,2,527.21,0
CUST102397,54,11,4604.17,3
CUST102398,20,13,4876.05,1
CUST102399,7,24,4851.77,1
CUST102400,111,4,2211.65,2
CUST102401,81,4,1043.62,4
CUST102402,181,9,2197.85,2
CUST102403,101,8,466.66,4
CUST102404,216,2,803.36,0
CUST102405,129,10,709.63,4
CUST102406,28,11,5253.97,3
CUST102407,91,6,2190.64,2
CUST102408,33,11,1675.06,3
CUST102409,45,14,2527.63,3
CUST102410,349,3,1270.62,0
CUST102411,175,7,2360.73,2
CUST102412,252,2,263.54,0
CUST102413,25,5,869.91,4
CUST102414,48,6,2543.47,3
CUST102415,112,5,1380.54,4
CUST102416,3,23,5339.39,1
CUST102417,41,9,3091.01,3
CUST102418,101,7,1360.89,4
CUST102419,14,18,4156.57,1
CUST102420,323,2,721.31,0
CUST102421,20,22,8401.67,1
CUST102422,72,10,3742.89,3
CUST102423,204,10,3023.22,2
CUST102424,29,24,7566.97,1
CUST102425,309,3,720.57,0
CUST102426,158,12,2037.4,2
CUST102427,11,27,4083.95,1
CUST102428,99,7,2172.76,2
CUST102429,164,5,1327.5,4
CUST102430,115,8,2751.3,2
CUST102431,251,2,68.52,0
CUST102432,199,8,2915.18,2
CUST102433,118,4,3637.05,2
CUST102434,26,16,2162.68,3
CUST102435,157,10,2035.47,2
CUST102436,252,1,832.88,0
CUST102437,113,6,2111.45,2
CUST102438,183,8,2011.15,2
CUST102439,71,10,2342.7,3
CUST102440,190,6,3088.72,2
CUST102441,319,2,429.07,0
CUST102442,41,17,1607.72,3
CUST102443,71,12,5142.13,3
CUST102444,96,6,2431.14,2
CUST102445,103,9,2184.07,2
CUST102446,98,8,1200.91,4
CUST102447,30,16,3457.68,3
CUST102448,31,8,1674.96,3
CUST102449,42,6,1552.79,4
CUST102450,90,5,2318.02,2
CUST102451,204,9,1918.72,2
CUST102452,107,7,1151.94,4
CUST102453,227,7,720.81,4
CUST102454,132,8,3192.25,2
CUST102455,176,8,2856.08,2
CUST102456,99,13,2998.09,3
CUST102457,41,6,2326.6,3
CUST102458,8,20,6749.23,1
CUST102459,10,14,2787.3,1
CUST102460,111,5,2728.19,2
CUST102461,233,2,1248.94,0
CUST102462,177,7,1567.24,2
CUST102463,13,20,8468.46,1
CUST102464,27,3,1455.77,4
CUST102465,44,15,2970.68,3
CUST102466,200,8,1392.44,2
CUST102467,187,4,1174.2,0
CUST102468,25,5,1479.55,4
CUST102469,27,9,802.01,4
CUST102470,67,17,1987.16,3
CUST102471,51,6,1789.14,4
CUST102472,337,4,2363.1,2
CUST102473,193,9,2949.74,2
CUST102474,32,10,1581.85,3
CUST102475,47,13,5116.86,3
CUST102476,1,23,8035.12,1
CUST102477,25,28,8788.04,1
CUST102478,31,11,2550.69,3
CUST102479,25,10,3018.86,3
CUST102480,300,1,1871.89,0
CUST102481,50,7,1816.66,4
CUST102482,10,9,5250.72,1
CUST102483,34,25,6862.84,1
CUST102484,74,16,3803.58,3
CUST102485,143,7,2648.38,2
CUST102486,54,11,4523.97,3
CUST102487,211,9,1598.23,2
CUST102488,232,10,1078.4,4
